,latitude,longitude,site_latitude,site_longitude,eventName,stateName,countyName,hwm_id,hwm_locationdescription,elev_ft,height_above_gnd,hwm_environment,zip,height_above_gnd_decile_by_eventName,height_above_gnd_scaled_by_eventName,elev_ft_decile_by_eventName,height_above_gnd_decile_by_zip,height_above_gnd_mean_by_zip
6607,30.39488,-88.91198,30.39488,-88.91198,Nate October 2017,MS,Harrison County,25707,Good drift line in grass north of US Hwy 90 and west of White Avenue.,10.06,0.0,Coastal,39530.0,0,-0.6873385147308257,9,,0.0
6608,30.39552,-88.81005,30.39552,-88.81005,Nate October 2017,MS,Jackson County,25716,Poor drift in grass. Appears to be high and probably a result of wave run-up and not a stillwater elevation.,10.51,0.0,Coastal,39564.0,0,-0.6873385147308257,9,0,2.96
6609,30.40526,-88.82085,30.40526,-88.82085,Nate October 2017,MS,Jackson County,25717,Excellent seed line 2.32 ft below top of sheet piling wall near NE corner of bridge.,8.74,3.3,Coastal,39564.0,5,1.45773544893,8,4,2.96
6610,30.4191,-88.82812,30.4191,-88.82812,Nate October 2017,MS,Jackson County,25718,Excellent seed line on piling underneath Anthony's Steak and Seafood restaurant near SW end of bridge.,8.65,5.2,Coastal,39564.0,6,2.692778034068051,8,9,2.96
6611,30.36154,-88.69516,30.36154,-88.69516,Nate October 2017,MS,Jackson County,25719,Excellent seed line in carport under house.,7.77,3.5,Coastal,39564.0,6,1.587739931576111,4,7,2.96
6612,30.36167,-88.75953,30.36167,-88.75953,Nate October 2017,MS,Jackson County,25720,Good seed line on fence surrounding sewage pumps at intersection of Beachview Drive and Neptune Avenue.,8.32,2.8,Coastal,39564.0,5,1.1327242423147235,6,2,2.96
6613,30.45925,-88.9001,30.45925,-88.9001,Nate October 2017,MS,Harrison County,25721,Excellent seed line on piling near south end of bridge.,8.04,4.6,Coastal,39540.0,6,2.3027645861297192,4,9,2.3
6614,30.37158,-88.55946,30.37158,-88.55946,Nate October 2017,MS,Jackson County,25722,Good seed line under wooden stage (0.63 ft below floor) located underneath US Hwy 90 bridge on east bank.,6.86,0.5,Coastal,39567.0,2,-0.36232730811554914,3,,0.5
6615,30.421597,-88.542464,30.421597,-88.542464,Nate October 2017,MS,Jackson County,25723,Good drift on embankment near SE abutment of bridge.,6.23,0.0,Coastal,39563.0,0,-0.6873385147308257,2,,0.0
6616,30.43745,-88.61655,30.43745,-88.61655,Nate October 2017,MS,Jackson County,25724,Good drift on west abutment slope under bridge.,6.15,0.0,Coastal,39553.0,0,-0.6873385147308257,1,,0.0
6619,34.603190000000005,-79.4597,34.60222,-79.45944,Lane August 2018,SC,Dillon County,37105,,128.2,4.0,Riverine,29525.0,,,,5,3.933333333333333
6621,33.69972,-78.93694,33.69972,-78.93694,Florence Sep 2018,SC,Horry County,33497,Seed line on wall 3 feet upstream of storm surge bracket.,3.84,0.0,Coastal,29575.0,0,-1.1732397265545607,0.0,0,0.6728571428571428
6622,33.75861,-78.79278000000002,33.75861,-78.79278000000002,Florence Sep 2018,SC,Horry County,33498,Debris line in parking lot at Sands Beach CLub,4.83,0.0,Coastal,29572.0,0,-1.1732397265545607,0.0,0,0.48666666666666675
6623,33.6413888888889,-78.9477777777778,33.6413888888889,-78.9477777777778,Florence Sep 2018,SC,Horry County,33499,Debris line downstream of bracket.,6.36,0.0,Coastal,29575.0,0,-1.1732397265545607,0.0,0,0.6728571428571428
6624,33.6025,-78.97388888888891,33.6025,-78.97388888888891,Florence Sep 2018,SC,Horry County,33500,Cut/wash line in sand.,5.02,0.0,Coastal,0.0,0,-1.1732397265545607,0.0,0,1.365909090909091
6625,33.5797222222222,-79.0033333333333,33.5797222222222,-79.0033333333333,Florence Sep 2018,SC,Horry County,33501,Large debris line on opposite bank from bracket near restaurant.,4.26,0.0,Coastal,29576.0,0,-1.1732397265545607,0.0,0,1.54015625
6626,35.342089,-78.04155300000002,35.341981,-78.04138499999998,Florence Sep 2018,NC,Wayne County,33502,"HWM is seed line on foundation, right front corner of house.",73.1,0.57,Riverine,27530.0,1,-0.9092016130150807,6.0,1,1.9881249999999997
6627,35.378963,-78.01059599999998,35.378963,-78.01059599999998,Florence Sep 2018,NC,Wayne County,33503,"HWM on back corner post of picnic pavilion #2, between playground and basketball courts.",73.13,0.83,Riverine,27530.0,1,-0.78876317526023,6.0,3,1.9881249999999997
6628,35.197056,-78.96570320000002,35.197056,-78.96570320000002,Florence Sep 2018,NC,Cumberland County,33504,"Seedline on interior of equipment shed, leveled out to right side of door threshold. Line is marked in sharpie with yellow paint identifying mark and date.",,6.02,Riverine,28390.0,8,1.6153733322308255,,8,3.511428571428571
6629,35.216282,-78.935229,35.216282,-78.935229,Florence Sep 2018,NC,Cumberland County,33505,Debris line on pine tree located 450 feet SE of right bridge abutment on N side of road,139.3,8.06,Riverine,28311.0,8,2.5603518438458073,9.0,,8.06
6630,34.9695662,-78.9353504,34.9695662,-78.9353504,Florence Sep 2018,NC,Cumberland County,33506,"Seed line along side of house, marked on SE corner of house near garage. Flagging tape hung on vertical gutter near garage.",97.84,4.49,Riverine,28348.0,7,0.9066394485195897,7.0,7,2.456428571428571
6631,35.19985910000001,-78.9602956,35.19985910000001,-78.9602956,Florence Sep 2018,NC,Cumberland County,33508,"Good seed line on white support beam of outdoor patio, located on the northeast corner of the building. Building is located on back of the property near the playground.",155.21,5.38,Riverine,28390.0,8,1.3189094854496548,9.0,7,3.511428571428571
6632,35.405381,-78.022587,35.405274,-78.022734,Florence Sep 2018,NC,Wayne County,33509,Seed line on electrical box at corner of property by road. Mark supported by other fair marks on telephone pole and telephone box.,74.23,1.72,Riverine,27530.0,3,-0.3764931383301646,6.0,6,1.9881249999999997
6633,35.194070399999994,-78.9853602,35.19355,-78.98549,Florence Sep 2018,NC,Cumberland County,33510,Seed line on powerpole located 200 ft NE of USGS gage 02103000,160.86,1.0,Riverine,28390.0,1,-0.7100149659589816,9.0,1,3.511428571428571
6634,34.9663799,-78.9171345,34.9663799,-78.9171345,Florence Sep 2018,NC,Cumberland County,33511,"Seed line located on large tree in front yard of dilapidated house, SE of bridge. Flagging tape used. No address on property.",87.29,1.42,Riverine,28306.0,2,-0.5154605665088384,7.0,0,2.49
6635,35.42691,-78.01758000000002,35.42691,-78.01758000000002,Florence Sep 2018,NC,Wayne County,33512,"Seed line at base of power pole behind ""office"" building near river crane",81.81,0.41,Riverine,27530.0,0,-0.9833175747103732,7.0,0,1.9881249999999997
6636,34.961645000000004,-78.92432480000002,34.961645000000004,-78.92432480000002,Florence Sep 2018,NC,Cumberland County,33513,"Seed line on downstream right wingwall at SE corner of bridge, across the street from Cotton Fire Station 4.",92.2,2.14,Riverine,28348.0,3,-0.18193873888002135,7.0,3,2.456428571428571
6637,34.9608799,-78.9419533,34.9608799,-78.9419533,Florence Sep 2018,NC,Cumberland County,33514,HMW seed line on large yellow square concrete barrier towards end of MIll Bridge Rd.,93.53,1.62,Riverine,28348.0,3,-0.4228156143897225,7.0,2,2.456428571428571
6638,35.35355,-78.007,35.35375300000001,-78.006687,Florence Sep 2018,NC,Wayne County,33515,Seed line found behind backside of red brick house near crawl space access; southeast corner of house.,70.53,0.44,Riverine,27530.0,0,-0.9694208318925059,6.0,1,1.9881249999999997
6639,33.5619444444444,-79.0855555555555,33.5619444444444,-79.0855555555555,Florence Sep 2018,SC,Georgetown County,33516,On sheetpile 1.5 ft east of storm surge bracket.,5.83,6.86,Coastal,29576.0,8,2.004482131131112,0.0,9,1.54015625
6640,35.3482,-77.99481,35.3482,-77.99466,Florence Sep 2018,NC,Wayne County,33517,Telephone pole south side entrance of Case Farms Chicken. Seed line north side of telephone pole.,69.58,0.69,Riverine,27530.0,1,-0.8536146417436111,6.0,2,1.9881249999999997
6641,35.385409,-78.037678,35.38556,-78.03778,Florence Sep 2018,NC,Wayne County,33518,HWM at base of Neuse Correctional Institute sign between parking lot and road.,73.9,0.37,Riverine,27530.0,0,-1.0018465651341963,6.0,0,1.9881249999999997
6642,35.348886,-77.980361,35.34882,-77.98025,Florence Sep 2018,NC,Wayne County,33519,Mud line on walkway and grass. Marked approximately 30 ft NW of boardwalk.,69.2,0.0,Riverine,27530.0,0,-1.1732397265545607,6.0,0,1.9881249999999997
6643,35.33958300000001,-78.03080200000002,35.33958300000001,-78.03080200000002,Florence Sep 2018,NC,Wayne County,33520,Seed line in parking lot on 5th employee of the month post from building with teal awning and behind dry cleaners.,71.36,0.68,Riverine,27530.0,1,-0.8582468893495668,6.0,2,1.9881249999999997
6644,35.360298,-77.975548,35.3602,-77.97533,Florence Sep 2018,NC,Wayne County,33521,Seed line marked on house foundation,77.17,0.58,Riverine,27530.0,1,-0.9045693654091248,6.0,1,1.9881249999999997
6645,35.1971703,-78.9888122,35.1971703,-78.9888122,Florence Sep 2018,NC,Cumberland County,33522,"Seed line on pillar of guard rail, located 33 ft NW of power pole and 180 ft south of red Edward Mentor Municipal Park sign.",160.14,1.33,Riverine,28390.0,2,-0.5571507949624405,9.0,2,3.511428571428571
6646,33.4708333333333,-79.1011111111111,33.4708333333333,-79.1011111111111,Florence Sep 2018,SC,Georgetown County,33523,Near storm surge bracket.,,0.0,Coastal,29585.0,0,-1.1732397265545607,,0,1.2155000000000002
6647,35.375728,-77.961807,35.375728,-77.961807,Florence Sep 2018,NC,Wayne County,33524,"HWM mud line on tree NW of gravel parking lot, approx 100 ft along trail closest to Ash St",77.34,0.41,Riverine,27530.0,0,-0.9833175747103732,7.0,0,1.9881249999999997
6648,33.3675,-79.1691666666667,33.3675,-79.1691666666667,Florence Sep 2018,SC,Georgetown County,33525,Seed line on side wall to boat ramp next to storm surge bracket.,,1.88,Coastal,29440.0,3,-0.302377176634872,,7,1.284594594594595
6649,33.554722222222196,-79.03416666666669,33.554722222222196,-79.03416666666669,Florence Sep 2018,SC,Georgetown County,33526,Debris line just to the right of boat landing near storm surge sensor.,4.08,0.0,Coastal,29576.0,0,-1.1732397265545607,0.0,0,1.54015625
6650,32.94,-79.6572222222222,32.94,-79.6572222222222,Florence Sep 2018,SC,Charleston County,33527,Seed line on aluminum sheet pile near storm surge bracket.,4.36,1.58,Coastal,29429.0,2,-0.44134460481354565,0.0,5,0.9966666666666667
6651,32.8155555555556,-79.8088888888889,32.8155555555556,-79.8088888888889,Florence Sep 2018,SC,Charleston County,33528,Debris line under bridge near storm surge sensor.,,0.0,Coastal,29464.0,0,-1.1732397265545607,,0,1.016
6652,32.7897222222222,-79.7883333333333,32.7897222222222,-79.7883333333333,Florence Sep 2018,SC,Charleston County,33529,Stain line on first set of piers on creek side.,4.87,2.39,Coastal,29451.0,4,-0.06613254873112656,0.0,9,0.4655555555555556
6653,32.7669444444444,-79.97388888888891,32.7669444444444,-79.97388888888891,Florence Sep 2018,SC,Charleston County,33530,,4.85,0.0,Coastal,29407.0,0,-1.1732397265545607,0.0,,0.0
6654,35.193238,-78.987375,35.19314,-78.98728,Florence Sep 2018,NC,Cumberland County,33531,Mud line located on right side of angle roof support on building closest to NC Hwy 24. HWM is 44 ft NE of Hurricane Matthew HWM in powerpole.,161.24,8.9,Riverine,28390.0,8,2.9494606427460934,9.0,9,3.511428571428571
6655,35.18619260000001,-79.0157895,35.18619260000001,-79.0157895,Florence Sep 2018,NC,Cumberland County,33533,Seed line on mobile home that was extended out to pine tree using level line. Pine tree is 15 ft. NE of mobile home.,168.06,3.45,Riverine,28390.0,6,0.42488569750018734,9.0,5,3.511428571428571
6656,35.38593,-77.956546,35.38593,-77.956546,Florence Sep 2018,NC,Wayne County,33534,"HWM is on ""Goldsboro Assisted Living"" sign on right post close to Royall Ave.",87.9,4.0,Riverine,27534.0,6,0.6796593158277557,7.0,0,5.3
6657,35.40067,-77.9575,35.40067,-77.9575,Florence Sep 2018,NC,Wayne County,33535,HWM in corner of parking lot at dumpster area. Stake to the right of dumpster; transferred from seed line on dumpster.,93.24,1.46,Riverine,27530.0,2,-0.4969315760850152,7.0,5,1.9881249999999997
6658,35.0661463,-78.89112440000002,35.0661463,-78.89112440000002,Florence Sep 2018,NC,Cumberland County,33536,"Seed line on exterior AC vent on S facing wall of Christian Cultural Center - University Park, left of main entrance. Marker line is 10 ft NE of power pole in parking lot and 20 ft NE of building dumpsters.",99.05,2.53,Riverine,28301.0,4,-0.0012810822477456326,7.0,2,3.2100000000000004
6659,35.104357,-77.018073,35.104357,-77.018073,Florence Sep 2018,NC,Craven County,33537,"Seed line found under front porch, transposed around corner. Marker line marked on corner, left side of porch looking at the house near porch railing. Marked with black marker.",10.84,6.95,Riverine,28560.0,8,2.0461723595847143,2.0,9,3.1312500000000005
6660,35.071503,-77.109185,35.071503,-77.109185,Florence Sep 2018,NC,Craven County,33538,"Debris line in backyard of private home. Large buildup of debris resulted from wind driven action.
per homeowner",10.06,0.0,Riverine,28562.0,0,-1.1732397265545607,2.0,0,1.364
6661,35.104962,-77.037805,35.104962,-77.037805,Florence Sep 2018,NC,Craven County,33539,"Seed line present inside all windows. Left rear window when facing from street, mark on center frame.",10.24,2.1,Riverine,28560.0,3,-0.20046772930384452,2.0,2,3.1312500000000005
6662,35.110039,-77.037436,35.110039,-77.037436,Florence Sep 2018,NC,Craven County,33540,"Seed line on right front porch just below porch floor, street side.",10.0,3.81,Coastal,28560.0,6,0.5916466113145957,2.0,6,3.1312500000000005
6663,35.077428000000005,-77.064072,35.077428000000005,-77.064072,Florence Sep 2018,NC,Craven County,33541,Seed line on back of home on brick wall that encloses the AC units. Mark is consistent with seed line inside walled area. Let homeowner know you are there so dogs are not let out.,10.29,2.15,Riverine,28562.0,3,-0.17730649127406564,2.0,7,1.364
6664,35.499912,-77.0242208,35.499912,-77.0242208,Florence Sep 2018,NC,Beaufort County,33542,"Seed line inside garage of residence, confirmed by homeowner",8.02,4.62,Riverine,27817.0,7,0.9668586673970149,1.0,4,1.54
6665,35.078518,-77.10573000000002,35.078478000000004,-77.105809,Florence Sep 2018,NC,Craven County,33543,"Consistent seed line on outside of home, verified by home owner. On right corner when facing front of house.",10.38,3.25,Riverine,28562.0,5,0.3322407453810714,2.0,9,1.364
6666,35.312007,-77.798608,35.31197,-77.79889,Florence Sep 2018,NC,Lenoir County,33544,Left side of house when viewed from street. Seed line along foundation left side of house. This HWM is considered to reflect localized pooling of rainfall in poorly drained urban land and not riverine flooding.,100.26,0.5,Riverine,28551.0,0,-0.9416273462567711,7.0,5,0.37142857142857144
6667,32.6625,-79.9438888888889,32.6625,-79.9438888888889,Florence Sep 2018,SC,Charleston County,33545,Seed line on headwall near storm surge bracket.,3.52,1.0,Coastal,29439.0,1,-0.7100149659589816,0.0,4,0.34750000000000003
6668,35.063175,-78.88873199999998,35.0632025,-78.8888932,Florence Sep 2018,NC,Cumberland County,33546,Seed line on third support pillar on NW side of carport at abandoned building on W side of Murchison Road.,95.9,3.27,Riverine,28301.0,5,0.34150524059298304,7.0,6,3.2100000000000004
6669,32.7716666666667,-79.8416666666667,32.7716666666667,-79.8416666666667,Florence Sep 2018,SC,Charleston County,33547,Debris line right of bridge about 75 ft from bridge.,,0.0,Coastal,29482.0,0,-1.1732397265545607,,0,0.895
6670,35.406473,-78.814966,35.4063865,-78.8150127,Florence Sep 2018,NC,Harnett County,33548,"NE corner of green storage shed of Cape Fear River Adventure, in the shed opening facing the river on the side of the door frame closest to the highway. The seed line is marked with a nail and white USGS HWM disc with orange flagging.",125.5,2.1,Riverine,27546.0,3,-0.20046772930384452,8.0,,2.1
6671,32.7622222222222,-79.8566666666667,32.7622222222222,-79.8566666666667,Florence Sep 2018,SC,Charleston County,33549,Debris line on rip rap near storm surge sensor. Did not breach bank.,,0.0,Coastal,29482.0,0,-1.1732397265545607,,0,0.895
6672,35.31417800000001,-78.692012,35.3142164,-78.6921619,Florence Sep 2018,NC,Harnett County,33550,HWM on Maple tree located approx 80 ft. NW of Cape Fear River Trail Park parking lot and 33 ft SE of boardwalk overlooking the river. Mud line is marked with nail with white USGS HWM survey marker and orange flagging.,104.96,1.36,Riverine,28339.0,2,-0.5432540521445731,8.0,0,1.7800000000000002
6673,32.7061111111111,-79.9488888888889,32.7061111111111,-79.9488888888889,Florence Sep 2018,SC,Charleston County,33551,Seed line on piling 6 ft from storm surge bracket.,3.47,0.94,Coastal,29412.0,1,-0.7378084515947164,0.0,5,0.5083333333333334
6674,35.3111989,-78.6944146,35.3111989,-78.6944146,Florence Sep 2018,NC,Harnett County,33552,"Fair mud line on tree located 50 ft SW of first house on left side of the neighborhood. Line is flagged with nail, white USGS HWM disc, and orange flagging. Mud line on tree consistent with surrounding vegetation.",104.94,2.2,Riverine,28339.0,4,-0.15414525324428657,8.0,9,1.7800000000000002
6675,35.45555,-77.668894,35.455,-77.669167,Florence Sep 2018,NC,Greene County,33553,Good seed line on power pole. Nail w/ green HWM disc set in pole between parking lot and boat ramp.,41.52,1.96,Riverine,28580.0,3,-0.2653191957872257,5.0,,1.96
6676,35.541333,-76.624111,35.541333,-76.624111,Florence Sep 2018,NC,Beaufort County,33554,Seed line on window on southeast side of Auto Body and Glass shop (abandoned) on corner of US264 business (Main St) and Railroad St.,5.65,1.85,Riverine,27810.0,3,-0.3162739194527393,0.0,5,1.0182
6677,35.425591,-77.582988,35.425556,-77.583056,Florence Sep 2018,NC,Greene County,33555,Good seed line on bench leg. Marked with nail and green HWMdisc in leg of bench below Christian Academy building behind main church building.,32.88,0.44,Riverine,28538.0,0,-0.9694208318925059,4.0,4,0.4633333333333333
6678,35.3122,-77.79973000000003,35.3122,-77.79973000000003,Florence Sep 2018,NC,Lenoir County,33556,"""Grill Rules"" sign post located in rear of Lagrange Villa Apts, west of Forbes Rd near
RR tracks. This HWM is considered to reflect localized pooling of rainfall and not riverine flooding.",99.55,0.5,Riverine,28551.0,0,-0.9416273462567711,7.0,5,0.37142857142857144
6679,35.53746,-76.62175,35.53746,-76.62175,Florence Sep 2018,NC,Beaufort County,33557,HWM on 4x4 post behind air conditioning unit behind 211 Water Street. Constant seed line from building to post. Business is at the corner of Pamlico and Water St.,5.75,0.92,Riverine,27810.0,1,-0.747072946806628,0.0,2,1.0182
6680,35.056989,-76.955104,35.056989,-76.955104,Florence Sep 2018,NC,Craven County,33558,Seed line inside enclosed front porch of house. Mark transferred to the outside front door frame via line-level,9.6,3.45,Riverine,28560.0,6,0.42488569750018734,1.0,5,3.1312500000000005
6681,35.4385485,-76.9721065,35.4385485,-76.9721065,Florence Sep 2018,NC,Beaufort County,33559,Seed line on back of fence,7.66,3.13,Riverine,27814.0,5,0.2766537741096019,1.0,0,3.46
6682,34.992279,-76.759294,34.992279,-76.759294,Florence Sep 2018,NC,Pamlico County,33560,Consistent seed line across door. Mark on door frame inside west facing garage.,9.36,0.47,Riverine,28510.0,0,-0.9555240890746386,1.0,2,0.7866666666666666
6683,34.716,-79.86399999999998,34.716,-79.86399999999998,Florence Sep 2018,SC,Marlboro County,33561,Seed line on power pole number 304 marked with hwm tag and flagging.,103.51,1.65,Riverine,29596.0,3,-0.4089188715718552,8.0,9,1.4333333333333333
6684,34.716,-79.86399999999998,34.716,-79.86399999999998,Florence Sep 2018,SC,Marlboro County,33562,Found on back of brick structure on left side of house; very distinguishable.,103.51,1.1,Riverine,29596.0,1,-0.6636924898994236,8.0,0,1.4333333333333333
6685,35.005106,-76.864135,35.005106,-76.864135,Florence Sep 2018,NC,Pamlico County,33563,Stain line on window of garage. Mark is located on the inside right window frame. Window is across from the garage door.,9.91,4.25,Riverine,28510.0,6,0.7954655059766506,2.0,4,0.7866666666666666
6686,35.4320183,-76.9679031,35.4320183,-76.9679031,Florence Sep 2018,NC,Beaufort County,33564,Seed line on front siding of house under front porch steps,7.32,3.79,Riverine,27814.0,6,0.5823821161026842,1.0,9,3.46
6687,34.722,-79.861,34.722,-79.861,Florence Sep 2018,SC,Marlboro County,33565,HWM found on 4x4 post sticking out of ground on left side of Maston rd. Found at end of barbwire fence before first white house.,103.4,1.55,Riverine,29596.0,2,-0.45524134763141305,8.0,4,1.4333333333333333
6688,34.70899,-79.90012,34.70899,-79.90012,Florence Sep 2018,SC,Chesterfield County,33566,,103.04,3.05,Riverine,29520.0,5,0.23959579326195551,7.0,8,2.002222222222222
6689,34.705,-79.896,34.705,-79.896,Florence Sep 2018,SC,Chesterfield County,33567,,109.9,1.8,Riverine,29520.0,3,-0.3394351574825183,8.0,3,2.002222222222222
6690,34.70613,-79.89565,34.70613,-79.89565,Florence Sep 2018,SC,Chesterfield County,33570,Sharpie marker on front left column of front porch - mud line.,105.24,2.73,Riverine,29520.0,5,0.09136386987137027,8.0,6,2.002222222222222
6691,34.3119147,-78.1140804,34.3119147,-78.1140804,Florence Sep 2018,NC,Brunswick County,33571,Stake in south roadside ditch about ten feet off the road. Orange flagging tape attached to stake and marked with HWM paint on road.,18.13,0.25,Riverine,28451.0,0,-1.057433536405666,3.0,0,2.33
6692,34.695,-79.904,34.695,-79.904,Florence Sep 2018,SC,Chesterfield County,33572,"HWM located on telephone pole at terminus of dead end on 612 Harden st. HWM flagged with
tag and pink flagging, located 1ft above ground.",154.0,1.0,Riverine,29520.0,1,-0.7100149659589816,9.0,1,2.002222222222222
6693,35.322181,-77.833649,35.32197,-77.83368,Florence Sep 2018,NC,Wayne County,33573,"HWM on steel door of foundation, left side of house behind AC unit. Unclear if HWM is from rainfall runoff in poorly drained land or result of tributary flooding.",102.27,0.25,Riverine,28551.0,0,-1.057433536405666,7.0,3,0.37142857142857144
6694,34.70872,-79.89529,34.70872,-79.89529,Florence Sep 2018,SC,Chesterfield County,33574,Mud line with pink flagging on sign post. Sign post has no sign on it.,103.01,1.81,Riverine,29520.0,3,-0.33480290987656247,7.0,4,2.002222222222222
6695,34.707840000000004,-79.89471,34.707840000000004,-79.89471,Florence Sep 2018,SC,Chesterfield County,33575,On an AT&T Pedestal near brick fence between 309 and 311 Sliding Hill Rd,104.98,2.75,Riverine,29520.0,5,0.10062836508328186,8.0,7,2.002222222222222
6696,34.703,-79.947,34.703,-79.947,Florence Sep 2018,SC,Chesterfield County,33576,Debris line next to Henley's Contruction co. HWM staked with disk and pink flagging.,184.16,0.0,Riverine,29520.0,0,-1.1732397265545607,9.0,0,2.002222222222222
6697,35.297523,-77.798919,35.297523,-77.798919,Florence Sep 2018,NC,Lenoir County,33577,SW side of Pine Lake next to Club Rd. This HWM reflects local rise in pond and not riverine flooding.,92.6,0.0,Riverine,28551.0,0,-1.1732397265545607,7.0,0,0.37142857142857144
6698,34.70434,-79.89574,34.70434,-79.89574,Florence Sep 2018,SC,Chesterfield County,33578,Small cypress tree behind 108 Lakeway Dr right of metel storage shed at tree line - seed line in bark of cypress tree,108.79,1.69,Riverine,29520.0,3,-0.390389881148032,8.0,2,2.002222222222222
6699,35.299021,-77.7964,35.299021,-77.7964,Florence Sep 2018,NC,Lenoir County,33579,"North side of post with No Trespassing sign, behind Lake Pines Lift Station #2, on NE side of lake next to S Charles St. This HWM reflects local pond rise and not riverine flooding.",92.81,1.0,Riverine,28551.0,1,-0.7100149659589816,7.0,7,0.37142857142857144
6700,35.3446208,-76.66408929999999,35.3446208,-76.66408929999999,Florence Sep 2018,NC,Beaufort County,33580,HWM seed line on pillar under house directly behind stairs; next to propane tank. HWM line was confirmed by homeowner.,7.42,3.11,Riverine,27806.0,5,0.26738927889769026,1.0,9,2.6133333333333333
6701,35.294756,-77.782625,35.294756,-77.782625,Florence Sep 2018,NC,Lenoir County,33581,"Behind white trailer, on south side of shed on cement-block foundation, S corner. Flagged stake transferred HWM out to edge of field. This HWM represented localized pooling of rainfall.",,0.1,Riverine,28551.0,0,-1.1269172504950027,,1,0.37142857142857144
6702,35.3329155291,-76.62735981029999,35.3329155291,-76.62735981029999,Florence Sep 2018,NC,Beaufort County,33582,Seed line in closet in basement of house. Well protected and undisturbed mark.,6.41,2.73,Riverine,27806.0,5,0.09136386987137027,0.0,4,2.6133333333333333
6703,35.37039,-77.4387,35.37039,-77.4387,Florence Sep 2018,NC,Pitt County,33583,Stake at ground level at washline beside parking lot.,22.2,0.0,Riverine,28530.0,0,-1.1732397265545607,3.0,,0.0
6704,35.5122467,-78.35013559999999,35.5122467,-78.35013559999999,Florence Sep 2018,NC,Johnston County,33584,"Fair mudline on middle oak tree 230 ft SW of W Market St. bridge where USGS gage 02087570 is located. The HWM is 100 ft NW of Neuse River Walk Ampitheatre. The mudline is
marked with a nail, white USGS HWM disc, and orange flagging",117.38,2.3,Riverine,27577.0,4,-0.10782277718472882,8.0,2,3.1307692307692303
6705,34.3,-79.83556,34.3,-79.83556,Florence Sep 2018,SC,Darlington County,33585,CLEAN EVEN SEEDLINE FOUND ON LEFT RAIL ON FRONT ENTRACNE OF HOUSE.,95.45,4.28,Riverine,29532.0,6,0.809362248794518,7.0,7,3.052
6706,34.347221999999995,-79.86444399999998,34.347221999999995,-79.86444399999998,Florence Sep 2018,SC,Darlington County,33586,MARK FOUND ON SOUTH EAST CORNER ON THE BACK OF THE RESIDENCE UNDERNEATH COVER OF PATIO. RIVER SIDE OF HOUSE,,3.78,Riverine,29540.0,6,0.5777498684967283,,,3.78
6707,34.309962,-79.844812,34.309962,-79.844812,Florence Sep 2018,SC,Darlington County,33587,MARK LOCATED NORTHWEST CORNER OF BROWN HOUSE. LOCATED IN SAME LOCATION FROM PREVIOUS EVENT. TRANSFERRED TO CORNER OF HOUSE FROM LINE AT DOOR AND LINE FROM OTHER SIDE OF HOUSE.,,5.33,Riverine,29532.0,8,1.295748247419876,,9,3.052
6708,35.515411,-78.348437,35.515255,-78.347936,Florence Sep 2018,NC,Johnston County,33588,Buffalo Creek Greenway upstream of site 02087570 near boat ramp.,117.78,4.4,Riverine,27577.0,7,0.8649492200659876,8.0,7,3.1307692307692303
6709,35.14482,-76.64156,35.14482,-76.64156,Florence Sep 2018,NC,Pamlico County,33589,Weak seed line to left of front steps just below porch decking.,7.25,3.1,Coastal,28556.0,5,0.2627570312917346,1.0,,3.1
6710,35.200579,-76.65057,35.200579,-76.65057,Florence Sep 2018,NC,Pamlico County,33590,"Rear main door of house leading to garage, consistent mark throughout garage. Owner did not want permanent mark. Mark transferred to door frame and marked with electrical tape.",7.31,0.78,Coastal,28515.0,1,-0.811924413290009,1.0,1,1.0625
6711,35.088215000000005,-76.60257,35.088215000000005,-76.60257,Florence Sep 2018,NC,Pamlico County,33591,"Seed line inside garage, transferred to outside right door frame of middle garage door. Use inside mark if homeowner is home and access provided. Mark transferred outside to be shot if garage locked.",6.81,0.7,Coastal,28571.0,1,-0.8489823941376553,1.0,1,1.05
6712,34.834678000000004,-78.824813,34.83546,-78.82491,Florence Sep 2018,NC,Bladen County,33592,"HMW on side of steps leading down toward river from navigation flag pole below lock masters residence. Multiple nails in concrete, use one with flagging.",66.82,0.46,Riverine,28399.0,0,-0.9601563366805943,6.0,0,2.0425
6713,34.75423,-78.78013,34.75423,-78.78013,Florence Sep 2018,NC,Bladen County,33593,"Nail on first power pole near mobile homes on Wildlife Landing Rd, east side of Tar Heel Ferry Rd. Flagged with panted arrow on grass. NE of Cape Fear Bridge.",61.48,3.14,Riverine,28399.0,5,0.2812860217155578,6.0,6,2.0425
6714,34.65704,-78.67649,34.65704,-78.67649,Florence Sep 2018,NC,Bladen County,33594,"Road at Baker Creek flooded, appears to be box culvert. Likely backwater from Cape Fear River. HWM line with flagging on 6th railing post, SE side of road.",52.88,2.2,Riverine,28337.0,4,-0.15414525324428657,6.0,4,2.9600000000000004
6715,34.63134,-78.60495999999998,34.63123,-78.60528000000002,Florence Sep 2018,NC,Bladen County,33595,"Tory Hole Park at boating access area, near USGS Gage 02105544. Approximately 30 feet from Matthew HWM at this site. HWM line on 3"" shroud of standing sprinkler pipe, SW of boat ramp.",49.31,0.82,Riverine,28337.0,1,-0.7933954228661859,5.0,2,2.9600000000000004
